zipcode_prefix,zipcode_lat,zipcode_lon,location,state,state_name,region,state_lat,state_lon,loc_lat,loc_lon
38465,-18.433765135563846,-49.185566103395885,Arapora,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4357,-49.1847
38470,-18.49811866095442,-47.72317360025173,Grupiara,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5003,-47.7318
38475,-18.868246639603573,-48.87903889047985,Monte Alegre De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.869,-48.881
38480,-18.595368562768865,-48.70006983691838,Tupaciguara,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5866,-48.6985
38490,-19.035920789097077,-47.91868838442964,Indianopolis,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-23.4762,-52.6989
38500,-18.72990246179288,-47.49757252964008,Monte Carmelo,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.7302,-47.4912
38510,-18.985775582616174,-47.46269991142253,Irai De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9819,-47.461
38520,-18.88477590776774,-47.58562801546482,Romaria,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.8838,-47.5782
38525,-18.74114167331485,-47.691665398682446,Estrela Do Sul,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.7399,-47.6956
38530,-18.43236127913278,-47.60836882195324,Douradoquara,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4338,-47.5993
38540,-18.483127679805406,-47.40455706431309,Abadia Dos Dourados,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4831,-47.3916
38550,-18.4760791367949,-47.19905203561228,Coromandel,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4734,-47.1933
38570,-17.76969867646233,-47.097468461154044,Guarda-Mor,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.7673,-47.0998
38600,-17.223373086135236,-46.87518788782276,Paracatu,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.2252,-46.8711
38602,-17.225620668849547,-46.88239989219344,Paracatu,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.2252,-46.8711
38603,-17.234481236021537,-46.88048255927935,Paracatu,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.2252,-46.8711
38606,-17.23103773506827,-46.86460344337161,Paracatu,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.2252,-46.8711
38607,-17.224678808024205,-46.85725433896159,Paracatu,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.2252,-46.8711
38610,-16.36196685190559,-46.898106210100984,Unai,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.3592,-46.9022
38625,-16.02958266006166,-47.08867310985073,Cabeceira Grande,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.0335,-47.0862
38630,-16.060251044429606,-46.25426005271424,Uruana De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.0634,-46.2443
38640,-16.220008700233507,-45.99823751448437,Riachinho,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-6.44005,-48.1371
38649,-16.125026848732347,-45.74044867590189,Urucuia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.1244,-45.7352
38650,-16.566160028504644,-45.98795722320854,Bonfinopolis De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.568,-45.9839
38654,-16.653631423230618,-46.26958949999998,Dom Bosco,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.652,-46.2597
38658,-16.50592508042157,-46.4946819755494,Natalandia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.5021,-46.4874
38660,-15.625450927531777,-46.42370590672895,Buritis,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-10.1943,-63.8324
38665,-15.214249489419505,-46.81573874501741,Serra Bonita,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-27.1236,-52.2972
38680,-15.91242127650875,-46.10604981727671,Arinos,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.9187,-46.1043
38689,-15.298910082199978,-45.626001859655034,Chapada Gaucha,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.3014,-45.6116
38690,-14.950168292623449,-46.234376400742384,Formoso,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-13.6499,-48.8775
38700,-18.59508110934971,-46.51777561124804,Patos De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5699,-46.5013
38701,-18.577870491711234,-46.52349269915605,Patos De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5699,-46.5013
38702,-18.574160963690236,-46.51316490528759,Patos De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5699,-46.5013
38703,-18.577397469319024,-46.49585357139817,Patos De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5699,-46.5013
38705,-18.594254231392327,-46.50120395362445,Patos De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5699,-46.5013
38706,-18.617615461141405,-46.50673538404529,Patos De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5699,-46.5013
38711,-18.833076670719628,-46.5947954062283,Santana De Patos,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.6343,-46.5014
38717,-19.173987856445187,-45.4183444419519,Pilar,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-7.26403,-35.2523
38720,-18.775628590786063,-46.404673198193166,Lagoa Formosa,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.7715,-46.4012
38730,-18.845590536903252,-46.79550752892863,Guimarania,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.8425,-46.7901
38735,-18.946894342539796,-46.67333999999994,Cruzeiro Da Fortaleza,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.944,-46.6669
38738,-21.8513394321701,-50.71456121963189,Cruzeiro Da Fortaleza,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.944,-46.6669
38740,-18.94500106309041,-46.99255609198144,Patrocinio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9379,-46.9934
38741,-18.967955720632425,-46.99992764850728,Patrocinio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9379,-46.9934
38742,-18.936702702693847,-47.00246204845439,Patrocinio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9379,-46.9934
38743,-18.92929620426743,-47.00005462191124,Patrocinio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9379,-46.9934
38744,-18.936410728292213,-46.987047471378254,Patrocinio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9379,-46.9934
38745,-18.92512677455527,-46.96186679219869,Patrocinio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9379,-46.9934
38747,-18.942245642308222,-46.984667843792906,Patrocinio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9379,-46.9934
38748,-18.960626425032004,-46.99281595380266,Patrocinio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.9379,-46.9934
38749,-18.83711802813843,-46.82546472179877,Sao Joao Da Serra Negra,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.0686,-46.9936
38750,-18.416196126041875,-46.4188059726787,Presidente Olegario,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4096,-46.4165
38755,-17.838883574437528,-46.51770895095981,Lagoa Grande,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.8323,-46.5165
38760,-19.111379347657444,-46.68212641004128,Serra Do Salitre,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.1083,-46.6961
38770,-17.741854541742683,-46.17642834624476,Joao Pinheiro,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.7398,-46.1715
38772,-17.595444268014692,-45.8898463950928,Olhos D'Agua Do Oeste,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-11.6803,-61.9922
38773,-17.39868351248819,-45.83332881624524,Canabrava,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-12.56,-38.7158
38775,-17.64147689316711,-45.826078153137786,Joao Pinheiro,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.7398,-46.1715
38776,-16.68752740840022,-49.26334299589584,Luizlandia Do Oeste,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.7139,-45.9794
38779,-17.001380296731273,-46.01083231426172,Brasilandia De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.9999,-46.0081
38780,-17.98981724056601,-46.90471793291344,Vazante,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.9827,-46.9088
38785,-18.17817396107061,-46.80762735036637,Lagamar,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.1759,-46.8063
38790,-18.34038080446734,-45.832995362858554,Sao Goncalo Do Abaete,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.3315,-45.8265
38794,-18.380823727769297,-46.03146438246475,Varjao De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.3741,-46.0313
38800,-19.31467881193368,-46.05001823735698,Sao Gotardo,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.3087,-46.0465
38803,-19.362038250546053,-46.116320415444704,Guarda Dos Ferreiros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.2355,-46.1614
38805,-19.527813635328833,-45.967150322702096,Santa Rosa Da Serra,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.5186,-45.9611
38810,-19.19653838125353,-46.24165116482613,Rio Paranaiba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.1861,-46.2455
38819,-19.67698928194328,-51.18893748495198,Rio Paranaiba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.1861,-46.2455
38840,-18.999910278635895,-46.31220123561797,Carmo Do Paranaiba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.991,-46.3167
38845,-18.859846558535104,-46.08601653448676,Quintinos,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.0565,-46.3212
38860,-19.036174854554112,-46.15378310209092,Arapua,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-24.3132,-51.7856
38870,-19.22229440217035,-45.9695654623422,Matutina,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.2179,-45.9664
38880,-19.00527462452644,-45.96345077811854,Tiros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.0037,-45.9626
38900,-20.014658366858797,-45.97682619326723,Bambui,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-20.0166,-45.9754
38910,-20.175164692932476,-45.708195463966604,Iguatama,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-20.1776,-45.7111
38930,-19.99646648421225,-46.219988805824784,Medeiros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.9865,-46.2181
38950,-19.487972011292747,-46.547513224428,Ibia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.4749,-46.5474
38960,-19.752708524950023,-46.38436438485235,Pratinha,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.739,-46.3755
38970,-19.69704598525933,-46.16916902019276,Campos Altos,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.6914,-46.1725
38980,-19.88835704045113,-46.02016623842118,Tapirai,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.8936,-46.0221
38990,-19.824413580412084,-45.904624232507935,Corrego Danta,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.8198,-45.9032
39100,-18.242848217968003,-43.60096234439895,Diamantina,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.2413,-43.6031
39110,-18.088435113703,-43.74227171953283,Sao Joao Da Chapada,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.3078,-43.6428
39112,-17.811325174951268,-43.42191010809737,Senador Mourao,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.2717,-43.3706
39113,-17.695701323603682,-43.33270793221728,Desembargador Otoni,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-21.7786,-46.5682
39120,-18.456850472970757,-43.74161446454674,Gouveia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4519,-43.7423
39130,-18.446222637401515,-43.65888050826037,Datas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4478,-43.6591
39135,-18.616967583713475,-43.5643510738919,Presidente Kubitschek,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.6193,-43.5628
39140,-18.72848468591332,-43.36402585417403,Alvorada De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.7334,-43.3638
39150,-18.604704412703637,-43.38292274999999,Serro,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5991,-43.3744
39153,-18.4217619970472,-43.49513066653356,Sao Goncalo Do Rio Das Pedras,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4325,-43.375
39155,-18.4732683801327,-43.49794665682987,Milho Verde,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4694,-43.3756
39160,-18.464736112265264,-43.30578201301864,Santo Antonio Do Itambe,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.4609,-43.3006
39165,-18.36154382149614,-43.16910202376241,Serra Azul De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.3602,-43.1675
39170,-18.29382514257475,-43.009418428245816,Rio Vermelho,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.2922,-43.0018
39175,-21.358676506270264,-46.150542635850535,Pedra Menina,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-20.0703,-41.2074
39180,-18.078369572286174,-43.246770287740915,Felicio Dos Santos,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.0755,-43.2422
39185,-18.005194153802403,-43.37968454077997,Sao Goncalo Do Rio Preto,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.0025,-43.3854
39188,-18.07334374133058,-43.472535669733574,Couto De Magalhaes De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.0727,-43.4648
39190,-17.948202250105723,-43.22230759844948,Senador Modestino Goncalves,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.9465,-43.2172
39200,-18.366116963664247,-44.45585702891758,Corinto,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.369,-44.4542
39205,-18.207097013996865,-45.226806445886666,Tres Marias,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.2048,-45.2473
39207,-18.25622999999996,-45.06661999999994,Andrequice,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.3706,-46.4142
39210,-18.296839308174945,-44.22161728886746,Santo Hipolito,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.2968,-44.2229
39215,-18.322883263602016,-44.118106817875756,Monjolos,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.3245,-44.118
39219,-18.10905056112616,-44.257861530744094,Augusto De Lima,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.0997,-44.2655
39220,-18.109248879978523,-44.25860570104038,Augusto De Lima,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.0997,-44.2655
39230,-17.873422802801663,-44.175951113933614,Buenopolis,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.8744,-44.1775
39237,-18.75567273958115,-44.901447792623486,Felixlandia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.7507,-44.9004
39238,-18.71128359784847,-45.15352142232712,Felixlandia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.7507,-44.9004
39240,-17.757606849164247,-44.17044942420617,Joaquim Felicio,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.758,-44.1643
39243,-18.732431504369792,-44.360766785612384,Inimutaba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.7271,-44.3584
39245,-18.637370117585384,-44.05966547370048,Presidente Juscelino,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.6401,-44.06
39248,-18.544338064545762,-44.60308392529306,Morro Da Garca,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-18.5356,-44.601
39250,-17.884459752316715,-44.57845277690238,Lassance,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.887,-44.5735
39260,-17.596518603530626,-44.73515887606278,Varzea Da Palma,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.5944,-44.7226
39265,-19.86403176919016,-43.90641396167352,Guaicui,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.5981,-44.7328
39270,-17.342303063567126,-44.93370877307213,Pirapora,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.3392,-44.934
39280,-17.3627833849907,-44.966449535808,Buritizeiro,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.3656,-44.9606
39290,-16.366735592190835,-45.07116107849313,Sao Romao,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.3641,-45.0749
39295,-16.69433541613592,-45.414337139078356,Santa Fe De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.6859,-45.4102
39300,-15.95509666919713,-44.86196299976521,Sao Francisco,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-20.3623,-50.6952
39314,-15.299985257103684,-45.62611926788642,Chapada Gaucha,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.3014,-45.6116
39315,-16.125037222735067,-45.74031816137346,Urucuia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.1244,-45.7352
39317,-16.052133690294347,-45.14650509224687,Pintopolis,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.0572,-45.1402
39318,-16.219415182842198,-44.90448089832967,Icarai De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.214,-44.9034
39320,-16.28744437134594,-44.782994520166966,Ubai,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.2885,-44.7783
39325,-16.374894438486837,-45.01540335193893,Bentopolis De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.1536,-42.8439
39328,-16.631522109492355,-45.06408990899643,Ponto Chique,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.6282,-45.0588
39330,-16.212494219147906,-44.43122943307237,Brasilia De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.2104,-44.4299
39335,-15.99857797517891,-44.27524406533703,Japonvar,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.9891,-44.2758
39336,-16.120936084158487,-44.58448996415155,Luislandia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.1095,-44.5886
39338,-16.505685093826923,-44.81174047985401,Campo Azul,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.5028,-44.8096
39340,-16.68867729392726,-44.3597528723556,Coracao De Jesus,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.6841,-44.3635
39344,-16.498652362928713,-44.26094480793312,Luiz Pires De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.4578,-41.0183
39347,-16.408132897676698,-44.21771746392958,Alvacao,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.4933,-41.0736
39350,-16.857927561183935,-44.908518027193,Ibiai,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.8591,-44.9046
39355,-16.85307341975188,-44.346987842686374,Sao Joao Da Lagoa,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.8455,-44.3507
39360,-16.982516541919793,-44.57935443055107,Lagoa Dos Patos,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.978,-44.5754
39363,-17.285272543444197,-43.95014690553683,Engenheiro Navarro,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.2831,-43.947
39365,-16.533301895827435,-44.53069298885645,Sao Joao Do Pacui,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.5373,-44.5134
39370,-17.231551999077375,-44.43989691517159,Jequitai,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.229,-44.4376
39373,-16.255974931990057,-44.163185510894564,Mirabela,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.256,-44.1602
39378,-16.08033275489652,-44.08134909531705,Patis,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.0773,-44.0787
39380,-17.078861030216466,-44.20753234831179,Claro Dos Pocoes,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.082,-44.2061
39385,-19.263841118490497,-45.246960041676445,Vista Alegre,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-27.3686,-53.4919
39387,-17.313962704779307,-44.232684500009604,Francisco Dumont,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.3107,-44.2317
39390,-17.113919335163054,-43.815565301221476,Bocaiuva,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.1135,-43.8104
39397,-17.01356182734598,-43.67028171987098,Guaraciama,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.0142,-43.6675
39398,-17.400241285577152,-43.57128414982227,Olhos-D Agua,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.3997,-43.5711
39400,-16.7224226128167,-43.86324095489327,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39401,-16.726438713451063,-43.87534930197928,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39402,-16.740979757471482,-43.84815993588782,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39403,-16.754775617058538,-43.874533349082476,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39404,-16.699482597553267,-43.833738438623485,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39405,-16.683410999999946,-43.82746306799999,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39406,-16.723243549324774,-43.81970402475118,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39407,-16.732033604008144,-43.8625327650757,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39408,-16.727697747083784,-43.8886773531048,Montes Claros,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.7282,-43.8578
39414,-19.889145951288544,-43.94459763922104,Nova Esperanca,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-23.182,-52.2031
39416,-16.45148999999995,-43.82175999999996,Vila Nova De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.8836,-44.9844
39417,-17.28546138225056,-43.950264425291515,Engenheiro Navarro,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-17.2831,-43.947
39425,-16.080358372924447,-44.08046043251935,Patis,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.0773,-44.0787
39430,-15.930415686815415,-44.00628219040259,Sao Joao Da Ponte,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.9271,-44.0096
39437,-15.90442518237126,-44.30293666642995,Lontra,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.9013,-44.306
39440,-15.807107713706078,-43.30849638319817,Janauba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.8022,-43.3132
39442,-15.801364627965574,-43.30962069141104,Janauba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.8022,-43.3132
39445,-15.812441488422747,-43.30849049403476,Janauba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.8022,-43.3132
39447,-15.821130000563931,-43.30068911226242,Janauba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.8022,-43.3132
39450,-15.703666212116696,-44.0287227619648,Varzelandia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.6992,-44.0278
39455,-15.66712469877085,-44.16584679130705,Ibiracatu,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.6605,-44.1667
39458,-15.591452536407829,-43.60922347786137,Verdelandia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.5845,-43.6121
39460,-14.755301958433925,-43.935710644450026,Manga,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-14.7529,-43.9391
39465,-14.749446454070547,-44.41005510809293,Miravania,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-14.7348,-44.4092
39467,-14.268165029595052,-44.16069661866804,Juvenilia,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-14.2662,-44.1597
39470,-15.098355039383632,-44.09566579405765,Itacarambi,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.089,-44.095
39472,-16.324776011673574,-43.71188965676209,Capitao Eneas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-16.3265,-43.7084
39473,-16.041441761302057,-43.55417110170873,Cacarema,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-2.5167,-45.0733
39475,-14.881155955525909,-44.087317369836505,Sao Joao Das Missoes,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-14.8859,-44.0922
39478,-14.853825789543604,-43.9190203611938,Matias Cardoso,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-14.8563,-43.9146
39480,-15.48492917957338,-44.366260125717474,Januaria,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.4802,-44.3639
39489,-15.29882458025418,-44.41347427867559,Conego Marinho,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.2892,-44.4181
39490,-15.32307294670649,-44.75806331155997,Bonito De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.3231,-44.7543
39492,-15.606772048793573,-44.38977278143567,Pedras De Maria Da Cruz,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.6032,-44.391
39495,-14.422046081581517,-44.36903497386772,Montalvania,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-14.4197,-44.3719
39497,-14.519815502077474,-44.39484575160132,Sao Sebastiao Dos Pocoes,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-19.7878,-42.1383
39500,-15.152364395697298,-42.870982537246704,Monte Azul,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.1514,-42.8718
39505,-15.082864530208546,-43.119371680774776,Gameleiras,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.0829,-43.125
39508,-15.342922358229634,-43.67078980287361,Jaiba,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.3432,-43.6688
39510,-14.923926125911253,-42.81367737336781,Espinosa,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-14.9249,-42.809
39516,-15.048060958072707,-42.95271036298868,Mamonas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.0479,-42.9469
39517,-15.53217129215365,-43.06734744893155,Pai Pedro,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.5271,-43.07
39518,-15.808887664888244,-42.87166666184085,Serranopolis De Minas,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.8176,-42.8732
39520,-15.743426174748896,-43.02835015915494,Porteirinha,MG,Minas Gerais,Southeast,-18.78000486,-42.95002466,-15.7404,-43.0281
